example_id,transaction_id,target_timestamp,y_true,risk_score,split,fraud_type,hard_negative_type
EX_000023253,TX_000031574,2025-03-01T11:34:39,0,0.0014669799711555243,train,legitimate,none
EX_000023254,TX_000031983,2025-03-02T07:12:41,0,4.5013806811766699e-05,train,legitimate,none
EX_000023255,TX_000037117,2025-03-11T15:48:18,0,8.090294613793958e-06,train,legitimate,none
EX_000023256,TX_000037883,2025-03-13T05:38:43,0,0.0053741661831736565,train,legitimate,none
EX_000023257,TX_000038581,2025-03-14T13:21:30,0,0.0053312112577259541,train,legitimate,none
EX_000023258,TX_000038998,2025-03-15T08:29:01,0,0.00017432660388294607,train,legitimate,none
EX_000023259,TX_000039062,2025-03-15T11:12:27,0,0.025389404967427254,train,legitimate,none
EX_000023260,TX_000043918,2025-03-24T13:41:13,0,0.00098360399715602398,train,legitimate,none
EX_000023261,TX_000044405,2025-03-25T13:15:20,0,0.0060242670588195324,train,legitimate,none
EX_000023262,TX_000047244,2025-03-30T18:38:07,0,0.00013377454888541251,train,legitimate,none
EX_000023263,TX_000050210,2025-04-05T13:39:38,0,0.098933793604373932,train,legitimate,none
EX_000023264,TX_000050754,2025-04-06T14:21:34,0,2.1181595002417453e-05,train,legitimate,none
EX_000023265,TX_000051197,2025-04-07T11:48:06,0,0.0010336461709812284,train,legitimate,none
EX_000023266,TX_000058618,2025-04-21T11:38:26,0,0.033084895461797714,train,legitimate,none
EX_000023267,TX_000060082,2025-04-24T02:32:34,0,9.3737878614774672e-07,train,legitimate,none
EX_000023268,TX_000063318,2025-04-30T08:46:51,0,0.0020443275570869446,train,legitimate,none
EX_000023269,TX_000065923,2025-05-05T03:32:02,0,0.30832251906394958,train,legitimate,none
EX_000023284,TX_000006389,2025-01-13T10:24:41,0,0.89597195386886597,train,legitimate,none
EX_000023285,TX_000012251,2025-01-24T03:59:24,0,0.0029187069740146399,train,legitimate,none
EX_000023286,TX_000013314,2025-01-26T03:02:16,0,1.3491360732587054e-05,train,legitimate,none
EX_000023287,TX_000014968,2025-01-29T11:49:54,0,0.00054020259995013475,train,legitimate,none
EX_000023288,TX_000021704,2025-02-10T23:32:20,0,8.0737721873447299e-05,train,legitimate,none
EX_000023289,TX_000022100,2025-02-11T18:11:50,0,0.0036039745900779963,train,legitimate,none
EX_000023290,TX_000024430,2025-02-15T19:07:35,0,0.0049330908805131912,train,legitimate,none
EX_000023291,TX_000026099,2025-02-18T22:10:41,0,0.0093681225553154945,train,legitimate,none
EX_000023292,TX_000027600,2025-02-21T20:13:27,0,0.00054294982692226768,train,legitimate,none
EX_000023293,TX_000031870,2025-03-01T19:49:30,0,0.0091166608035564423,train,legitimate,none
EX_000023294,TX_000035847,2025-03-09T12:12:56,0,0.9933544397354126,train,legitimate,none
EX_000023295,TX_000038531,2025-03-14T11:53:19,0,0.036961495876312256,train,legitimate,none
EX_000023296,TX_000040388,2025-03-17T17:59:32,0,0.034034866839647293,train,legitimate,none
EX_000023297,TX_000044733,2025-03-25T23:27:28,0,2.0136269540671492e-06,train,legitimate,none
EX_000023298,TX_000047292,2025-03-30T19:57:00,0,0.046226367354393005,train,legitimate,none
EX_000023299,TX_000053210,2025-04-11T02:48:18,0,3.8614198274444789e-06,train,legitimate,none
EX_000023300,TX_000053979,2025-04-12T14:47:02,0,9.5942814368754625e-06,train,legitimate,none
EX_000023301,TX_000055230,2025-04-14T18:32:31,0,0.0026860940270125866,train,legitimate,none
EX_000023302,TX_000061901,2025-04-27T15:15:50,0,0.020871175453066826,train,legitimate,none
EX_000023303,TX_000065293,2025-05-03T19:35:42,0,0.0060510342009365559,train,legitimate,none
EX_000023308,TX_000018349,2025-02-04T18:04:37,0,0.0040891454555094242,train,legitimate,none
EX_000023309,TX_000019910,2025-02-07T17:05:40,0,2.0934347048751079e-05,train,legitimate,none
EX_000023310,TX_000021050,2025-02-09T19:16:59,0,0.0018745663110166788,train,legitimate,none
EX_000023311,TX_000022703,2025-02-12T18:50:22,0,0.008672528900206089,train,legitimate,none
EX_000023312,TX_000026407,2025-02-19T16:09:15,0,7.8704848419874907e-05,train,legitimate,none
EX_000023313,TX_000027319,2025-02-21T13:25:33,0,0.0039635859429836273,train,legitimate,none
EX_000023314,TX_000028778,2025-02-24T10:17:27,0,2.3843880626372993e-05,train,legitimate,none
EX_000023315,TX_000036797,2025-03-11T04:39:46,0,5.4462714615510777e-05,train,legitimate,none
EX_000023316,TX_000039039,2025-03-15T10:24:59,0,3.4734746350295609e-06,train,legitimate,none
EX_000023317,TX_000039189,2025-03-15T14:51:41,0,0.00011209013609914109,train,legitimate,none
EX_000023318,TX_000047746,2025-03-31T17:20:54,0,0.0028311482165008783,train,legitimate,none
EX_000023319,TX_000047811,2025-03-31T19:17:51,0,0.029438411816954613,train,legitimate,none
EX_000023320,TX_000057708,2025-04-19T14:33:57,0,0.034982964396476746,train,legitimate,none
EX_000023321,TX_000060079,2025-04-24T01:38:28,0,0.00054870301391929388,train,legitimate,none
EX_000023322,TX_000062145,2025-04-27T23:38:22,0,0.0040741465054452419,train,legitimate,none
EX_000023323,TX_000062168,2025-04-28T01:51:28,0,3.7604197132168338e-05,train,legitimate,none
EX_000023324,TX_000062985,2025-04-29T14:42:40,0,8.5205574578139931e-05,train,legitimate,none
EX_000023335,TX_000006598,2025-01-13T16:17:06,0,0.011655251495540142,train,legitimate,none
EX_000023336,TX_000008581,2025-01-17T12:45:50,0,0.0063296742737293243,train,legitimate,none
EX_000023337,TX_000015476,2025-01-30T11:48:12,0,0.80586451292037964,train,legitimate,none
EX_000023338,TX_000018472,2025-02-04T22:44:02,0,7.6389384048525244e-05,train,legitimate,none
EX_000023339,TX_000018720,2025-02-05T13:28:16,0,0.00042156988638453186,train,legitimate,none
EX_000023340,TX_000021235,2025-02-10T10:06:25,0,0.00017514183127786964,train,legitimate,none
EX_000023341,TX_000022269,2025-02-12T02:04:55,0,0.018702071160078049,train,legitimate,none
EX_000023342,TX_000025728,2025-02-18T11:39:49,0,0.014615656808018684,train,legitimate,none
EX_000023343,TX_000026400,2025-02-19T15:56:08,0,0.31689688563346863,train,legitimate,none
EX_000023344,TX_000026721,2025-02-20T11:39:30,0,0.27999871969223022,train,legitimate,none
EX_000023345,TX_000027383,2025-02-21T14:43:47,0,0.022209636867046356,train,legitimate,none
EX_000023346,TX_000027913,2025-02-22T14:23:40,0,0.81420159339904785,train,legitimate,none
EX_000023347,TX_000032121,2025-03-02T13:10:51,0,0.00086248409934341908,train,legitimate,none
EX_000023348,TX_000035742,2025-03-09T04:47:54,0,6.6896434873342514e-05,train,legitimate,none
EX_000023349,TX_000040078,2025-03-17T08:29:07,0,1.814183997339569e-05,train,legitimate,none
EX_000023350,TX_000048611,2025-04-02T13:13:58,0,0.0007853975985199213,train,legitimate,none
EX_000023351,TX_000050090,2025-04-05T08:42:59,0,0.00011280264880042523,train,legitimate,none
EX_000023352,TX_000050256,2025-04-05T14:59:10,0,0.0061795865185558796,train,legitimate,none
EX_000023353,TX_000054333,2025-04-13T08:35:47,0,0.0010552442399784923,train,legitimate,none
EX_000023354,TX_000058448,2025-04-20T21:38:12,0,0.00010038158507086337,train,legitimate,none
EX_000023355,TX_000058917,2025-04-21T19:03:55,0,0.0006273530307225883,train,legitimate,none
EX_000023356,TX_000059125,2025-04-22T09:56:25,0,0.71731400489807129,train,legitimate,none
EX_000023357,TX_000059171,2025-04-22T11:47:54,0,0.0082077560946345329,train,legitimate,none
EX_000023358,TX_000059333,2025-04-22T16:12:02,0,0.0030684845987707376,train,legitimate,none
EX_000023359,TX_000059812,2025-04-23T15:02:34,0,0.00025606917915865779,train,legitimate,none
EX_000023360,TX_000062694,2025-04-28T22:43:58,0,0.0029245398472994566,train,legitimate,none
EX_000023361,TX_000064990,2025-05-03T10:33:59,0,0.004910741001367569,train,legitimate,none
EX_000023362,TX_000065624,2025-05-04T15:00:16,0,0.041885703802108765,train,legitimate,none
EX_000023383,TX_000002311,2025-01-05T14:12:25,0,0.23875969648361206,train,legitimate,none
EX_000023384,TX_000005440,2025-01-11T12:38:33,0,0.14279638230800629,train,legitimate,none
EX_000023385,TX_000007593,2025-01-15T15:18:21,0,0.00055585172958672047,train,legitimate,none
EX_000023386,TX_000013306,2025-01-26T01:37:19,0,0.00034621614031493664,train,legitimate,none
EX_000023387,TX_000015710,2025-01-30T18:01:11,0,0.0010233602952212095,train,legitimate,none
EX_000023388,TX_000016865,2025-02-01T19:49:05,0,0.00012987134687136859,train,legitimate,none
EX_000023389,TX_000021415,2025-02-10T15:06:46,0,0.00023478432558476925,train,legitimate,none
EX_000023390,TX_000027794,2025-02-22T10:46:06,0,0.016024177893996239,train,legitimate,none
EX_000023391,TX_000027801,2025-02-22T11:06:04,0,0.013473440892994404,train,legitimate,none
EX_000023392,TX_000035246,2025-03-08T09:36:55,0,0.0016278178663924336,train,legitimate,none
EX_000023393,TX_000035538,2025-03-08T17:31:32,0,0.00013430918625090271,train,legitimate,none
EX_000023394,TX_000035771,2025-03-09T08:29:57,0,2.1526435375562869e-05,train,legitimate,none
EX_000023395,TX_000038777,2025-03-14T18:07:00,0,1.9297449398436584e-05,train,legitimate,none
EX_000023396,TX_000038973,2025-03-15T06:11:38,0,7.8130397014319897e-05,train,legitimate,none
EX_000023397,TX_000043513,2025-03-23T16:54:44,0,0.0002898973471019417,train,legitimate,none
EX_000023398,TX_000055515,2025-04-15T12:42:34,0,0.00030064559541642666,train,legitimate,none
EX_000023399,TX_000057985,2025-04-20T02:30:07,0,0.71301096677780151,train,legitimate,none
EX_000023400,TX_000058581,2025-04-21T10:18:57,0,0.0025234483182430267,train,legitimate,none
EX_000023401,TX_000060902,2025-04-25T16:15:51,0,0.55961275100708008,train,legitimate,none
EX_000023402,TX_000061754,2025-04-27T11:29:23,0,0.00092004751786589622,train,legitimate,none
EX_000023407,TX_000015570,2025-01-30T14:17:14,0,0.0037424894981086254,train,legitimate,none
EX_000023408,TX_000022297,2025-02-12T05:49:25,0,0.00052048848010599613,train,legitimate,none
EX_000023409,TX_000022506,2025-02-12T14:01:45,0,0.00062133366009220481,train,legitimate,none
EX_000023410,TX_000029847,2025-02-26T08:48:21,0,0.00044549413723871112,train,legitimate,none
EX_000023411,TX_000033336,2025-03-04T15:55:04,0,0.85611605644226074,train,legitimate,none
EX_000023412,TX_000035285,2025-03-08T10:52:02,0,0.014375387690961361,train,legitimate,none
EX_000023413,TX_000036817,2025-03-11T06:12:13,0,0.017803171649575233,train,legitimate,none
EX_000023414,TX_000036874,2025-03-11T09:34:11,0,0.10700690001249313,train,legitimate,none
EX_000023415,TX_000041119,2025-03-19T10:21:55,0,0.00056048610713332891,train,legitimate,none
EX_000023416,TX_000044824,2025-03-26T08:55:48,0,0.00015482668823096901,train,legitimate,none
EX_000023417,TX_000045185,2025-03-26T20:27:37,0,0.0018896987894549966,train,legitimate,none
EX_000023418,TX_000056721,2025-04-17T16:06:55,0,0.00040675801574252546,train,legitimate,none
EX_000023419,TX_000062787,2025-04-29T08:12:05,0,3.7012302982475376e-06,train,legitimate,none
EX_000023432,TX_000002125,2025-01-05T06:12:05,0,0.019170075654983521,train,legitimate,none
EX_000023433,TX_000003683,2025-01-08T00:47:18,0,0.00082605727948248386,train,legitimate,none
EX_000023434,TX_000003755,2025-01-08T09:16:57,0,0.50066220760345459,train,legitimate,none
EX_000023435,TX_000012419,2025-01-24T13:23:44,0,0.9572862982749939,train,legitimate,none
EX_000023436,TX_000013502,2025-01-26T14:11:31,0,0.00015224714297801256,train,legitimate,none
EX_000023437,TX_000013570,2025-01-26T15:46:34,0,0.0029862909577786922,train,legitimate,none
EX_000023438,TX_000015436,2025-01-30T10:24:04,0,0.010148842819035053,train,legitimate,none
EX_000023439,TX_000015942,2025-01-31T05:20:40,0,0.0022594279143959284,train,legitimate,none
EX_000023440,TX_000016105,2025-01-31T13:42:25,0,0.28230607509613037,train,legitimate,none
EX_000023441,TX_000016241,2025-01-31T17:13:51,0,0.030936978757381439,train,legitimate,none
EX_000023442,TX_000020116,2025-02-08T03:50:12,0,0.119637630879879,train,legitimate,none
EX_000023443,TX_000021186,2025-02-10T06:35:39,0,0.031895983964204788,train,legitimate,none
EX_000023444,TX_000029925,2025-02-26T12:02:18,0,0.036360606551170349,train,legitimate,none
EX_000023445,TX_000030160,2025-02-26T18:09:32,0,0.032648637890815735,train,legitimate,legitimate_trip
EX_000023446,TX_000030269,2025-02-26T21:27:24,0,0.011183129623532295,train,legitimate,legitimate_trip
EX_000023447,TX_000030566,2025-02-27T14:35:52,0,6.5526721300557256e-05,train,legitimate,none
EX_000023448,TX_000034830,2025-03-07T12:54:14,0,4.2018153180833906e-05,train,legitimate,none
EX_000023449,TX_000035704,2025-03-08T23:04:01,0,0.00075812079012393951,train,legitimate,none
EX_000023450,TX_000038447,2025-03-14T08:03:03,0,0.39778429269790649,train,legitimate,none
EX_000023451,TX_000042339,2025-03-21T14:22:59,0,0.0020821234211325645,train,legitimate,none
EX_000023452,TX_000047999,2025-04-01T08:41:01,0,0.0012698922073468566,train,legitimate,none
EX_000023453,TX_000048719,2025-04-02T15:40:46,0,0.0015499796718358994,train,legitimate,none
EX_000023454,TX_000052852,2025-04-10T13:20:32,0,0.00060375599423423409,train,legitimate,none
EX_000023455,TX_000056061,2025-04-16T13:28:53,0,0.23308663070201874,train,legitimate,none
EX_000023456,TX_000061169,2025-04-26T07:23:03,0,0.0018660546047613025,train,legitimate,none
EX_000023457,TX_000061706,2025-04-27T09:48:14,0,0.012943632900714874,train,legitimate,none
EX_000023458,TX_000066486,2025-05-06T06:43:01,0,0.00045723747462034225,train,legitimate,none
EX_000023475,TX_000001578,2025-01-04T05:29:32,0,0.46189805865287781,train,legitimate,none
EX_000023476,TX_000002481,2025-01-05T17:57:02,0,0.18744763731956482,train,legitimate,none
EX_000023477,TX_000006135,2025-01-12T17:53:00,0,0.0030579287558794022,train,legitimate,none
EX_000023478,TX_000008565,2025-01-17T12:16:53,0,0.00017116370145231485,train,legitimate,none
EX_000023479,TX_000013929,2025-01-27T11:27:53,0,6.3320808294520248e-06,train,legitimate,none
EX_000023480,TX_000016271,2025-01-31T17:53:10,0,0.00021461826690938324,train,legitimate,none
EX_000023481,TX_000018536,2025-02-05T03:20:55,0,7.447734969900921e-05,train,legitimate,none
EX_000023482,TX_000020075,2025-02-07T22:34:48,0,0.27874153852462769,train,legitimate,none
EX_000023483,TX_000020820,2025-02-09T13:33:38,0,1.9018107195734046e-05,train,legitimate,none
EX_000023484,TX_000021474,2025-02-10T16:19:20,0,0.00029839965282008052,train,legitimate,none
EX_000023485,TX_000024713,2025-02-16T12:50:06,0,0.010540842078626156,train,legitimate,none
EX_000023486,TX_000027059,2025-02-20T20:50:39,0,0.00069671351229771972,train,legitimate,none
EX_000023487,TX_000027312,2025-02-21T13:02:32,0,0.015937905758619308,train,legitimate,none
EX_000023488,TX_000030674,2025-02-27T16:36:16,0,0.024368194863200188,train,legitimate,none
EX_000023489,TX_000031376,2025-02-28T20:40:48,0,0.13086894154548645,train,legitimate,none
EX_000023490,TX_000031913,2025-03-01T22:05:19,0,8.0273952335119247e-05,train,legitimate,none
EX_000023491,TX_000033705,2025-03-05T11:06:26,0,0.0017747655510902405,train,legitimate,none
EX_000023492,TX_000033730,2025-03-05T12:05:10,0,4.1163573769154027e-05,train,legitimate,none
EX_000023493,TX_000033940,2025-03-05T17:00:04,0,0.0019636116921901703,train,legitimate,none
EX_000023494,TX_000034979,2025-03-07T17:01:47,0,0.0004130647866986692,train,legitimate,none
EX_000023495,TX_000037744,2025-03-12T18:21:59,0,3.8457535993074998e-05,train,legitimate,none
EX_000023496,TX_000038262,2025-03-13T18:11:29,0,0.0003136039013043046,train,legitimate,none
EX_000023497,TX_000039365,2025-03-15T19:04:13,0,0.00013058289187029004,train,legitimate,none
EX_000023498,TX_000042425,2025-03-21T16:11:20,0,0.010964906774461269,train,legitimate,none
EX_000023499,TX_000042799,2025-03-22T12:22:01,0,0.0048379586078226566,train,legitimate,none
EX_000023500,TX_000043844,2025-03-24T11:31:40,0,0.079925201833248138,train,legitimate,none
EX_000023501,TX_000043957,2025-03-24T14:39:26,0,0.00050640152767300606,train,legitimate,none
EX_000023502,TX_000051715,2025-04-08T10:47:37,0,0.62382227182388306,train,legitimate,none
EX_000023503,TX_000052206,2025-04-09T10:24:55,0,0.0010196048533543944,train,legitimate,none
EX_000023504,TX_000057505,2025-04-19T07:07:49,0,8.4098624938633293e-05,train,legitimate,none
EX_000023505,TX_000059695,2025-04-23T11:50:11,0,0.0019526212709024549,train,legitimate,none
EX_000023512,TX_000003201,2025-01-07T04:48:44,0,0.00018508045468479395,train,legitimate,none
EX_000023513,TX_000003442,2025-01-07T15:54:57,0,0.0014621461741626263,train,legitimate,none
EX_000023514,TX_000004280,2025-01-09T09:30:08,0,0.017083780840039253,train,legitimate,none
EX_000023515,TX_000006383,2025-01-13T09:58:20,0,0.0039209607057273388,train,legitimate,none
EX_000023516,TX_000007406,2025-01-15T09:57:54,0,0.00014185135660227388,train,legitimate,none
EX_000023517,TX_000017139,2025-02-02T13:06:25,0,0.0082256700843572617,train,legitimate,none
EX_000023518,TX_000019453,2025-02-06T18:38:06,0,0.041573468595743179,train,legitimate,none
EX_000023519,TX_000022559,2025-02-12T15:21:36,0,0.0015060490695759654,train,legitimate,none
EX_000023520,TX_000024413,2025-02-15T18:44:37,0,0.02355879545211792,train,legitimate,none
EX_000023521,TX_000027164,2025-02-21T05:34:26,0,6.1923936300445348e-05,train,legitimate,none
EX_000023522,TX_000027272,2025-02-21T11:26:20,0,0.11217076331377029,train,legitimate,none
EX_000023523,TX_000033266,2025-03-04T14:36:23,0,0.014628738164901733,train,legitimate,none
EX_000023524,TX_000033820,2025-03-05T14:28:00,0,9.3665301392320544e-05,train,legitimate,none
EX_000023525,TX_000035089,2025-03-07T20:18:50,0,1.0240194569632877e-05,train,legitimate,none
EX_000023526,TX_000037151,2025-03-11T16:34:26,0,0.15348067879676819,train,legitimate,legitimate_trip
EX_000023527,TX_000037281,2025-03-11T20:39:30,0,0.68147134780883789,train,legitimate,legitimate_trip
EX_000023528,TX_000037310,2025-03-11T21:42:38,0,0.84657818078994751,train,legitimate,legitimate_trip
EX_000023529,TX_000037414,2025-03-12T08:46:17,0,0.0016566496342420578,train,legitimate,legitimate_trip
EX_000023530,TX_000037797,2025-03-12T20:11:58,0,1.3411711279331939e-06,train,legitimate,none
EX_000023531,TX_000038749,2025-03-14T17:20:10,0,0.41530805826187134,train,legitimate,none
EX_000023532,TX_000039280,2025-03-15T16:59:36,0,2.0498655430856161e-05,train,legitimate,none
EX_000023533,TX_000040119,2025-03-17T10:58:46,0,6.9590437306032982e-06,train,legitimate,none
EX_000023534,TX_000041185,2025-03-19T12:26:39,0,6.6666035536400159e-07,train,legitimate,none
EX_000023535,TX_000041247,2025-03-19T13:53:07,0,0.00047268136404454708,train,legitimate,none
EX_000023536,TX_000042199,2025-03-21T10:09:43,0,8.3317005191929638e-05,train,legitimate,none
EX_000023537,TX_000045807,2025-03-28T05:45:04,0,0.50236624479293823,train,legitimate,none
EX_000023538,TX_000048303,2025-04-01T18:03:36,0,0.014164727181196213,train,legitimate,none
EX_000023539,TX_000048729,2025-04-02T15:52:08,0,0.0027583921328186989,train,legitimate,none
EX_000023540,TX_000049734,2025-04-04T14:48:05,0,0.012657570652663708,train,legitimate,none
EX_000023541,TX_000050457,2025-04-05T20:30:56,0,0.00037628764403052628,train,legitimate,none
EX_000023542,TX_000056751,2025-04-17T16:52:17,0,0.5293734073638916,train,legitimate,none
EX_000023543,TX_000057532,2025-04-19T09:13:00,0,1.2122912266931962e-05,train,legitimate,none
EX_000023544,TX_000059315,2025-04-22T15:50:04,0,0.0040623112581670284,train,legitimate,none
EX_000023545,TX_000064833,2025-05-02T21:31:04,0,1.490332806497463e-06,train,legitimate,none
EX_000023546,TX_000066759,2025-05-06T16:21:05,0,0.0016767035704106092,train,legitimate,none
EX_000023558,TX_000006773,2025-01-13T21:48:53,0,0.00038484492688439786,train,legitimate,none
EX_000023559,TX_000014313,2025-01-28T00:05:15,0,0.00067651207791641355,train,legitimate,none
EX_000023560,TX_000018290,2025-02-04T16:41:17,0,2.552835940150544e-05,train,legitimate,none
EX_000023561,TX_000036626,2025-03-10T18:08:34,0,0.00025307046598754823,train,legitimate,none
EX_000023562,TX_000040327,2025-03-17T16:30:32,0,2.0770708033523988e-06,train,legitimate,none
EX_000023563,TX_000043639,2025-03-23T20:29:21,0,4.7699428250780329e-05,train,legitimate,none
EX_000023564,TX_000053279,2025-04-11T10:21:42,0,9.1798128778464161e-06,train,legitimate,none
EX_000023565,TX_000057726,2025-04-19T15:06:04,0,2.5391238978045294e-06,train,legitimate,none
EX_000023566,TX_000057890,2025-04-19T19:38:53,0,0.15231169760227203,train,legitimate,none
EX_000023567,TX_000058759,2025-04-21T15:06:55,0,0.093042388558387756,train,legitimate,none
EX_000023568,TX_000062081,2025-04-27T20:15:07,0,0.00022578933567274362,train,legitimate,none
EX_000023569,TX_000062529,2025-04-28T17:16:41,0,0.20594611763954163,train,legitimate,none
EX_000023570,TX_000064111,2025-05-01T17:00:10,0,0.00076152797555550933,train,legitimate,none
EX_000023571,TX_000066087,2025-05-05T13:07:03,0,0.98179489374160767,train,legitimate,legitimate_micro_purchases
EX_000023572,TX_000066094,2025-05-05T13:16:03,0,0.99864238500595093,train,legitimate,legitimate_micro_purchases
EX_000023573,TX_000066095,2025-05-05T13:17:03,0,0.99981957674026489,train,legitimate,legitimate_micro_purchases
EX_000023574,TX_000066098,2025-05-05T13:27:03,0,0.99793338775634766,train,legitimate,legitimate_micro_purchases
EX_000023575,TX_000066118,2025-05-05T13:52:03,0,0.40318676829338074,train,legitimate,legitimate_micro_purchases
EX_000023585,TX_000003862,2025-01-08T13:12:49,0,0.0032515733037143946,train,legitimate,none
EX_000023586,TX_000004182,2025-01-08T22:27:39,0,0.0011405482655391097,train,legitimate,none
EX_000023587,TX_000005669,2025-01-11T18:53:52,0,0.010381243191659451,train,legitimate,none
EX_000023588,TX_000006729,2025-01-13T19:39:39,0,7.991078746272251e-05,train,legitimate,none
EX_000023589,TX_000006740,2025-01-13T20:04:42,0,0.0010645701549947262,train,legitimate,none
EX_000023590,TX_000008414,2025-01-17T01:02:01,0,0.00082914147060364485,train,legitimate,none
EX_000023591,TX_000014674,2025-01-28T17:44:07,0,0.95682871341705322,train,legitimate,none
EX_000023592,TX_000016687,2025-02-01T15:03:20,0,0.00070519954897463322,train,legitimate,none
EX_000023593,TX_000019389,2025-02-06T16:53:49,0,0.00020295153080951422,train,legitimate,none
EX_000023594,TX_000020139,2025-02-08T07:20:35,0,0.88387233018875122,train,legitimate,none
EX_000023595,TX_000023386,2025-02-13T22:41:53,0,0.0079590501263737679,train,legitimate,none
EX_000023596,TX_000027627,2025-02-21T21:08:42,0,3.6480032576946542e-05,train,legitimate,none
EX_000023597,TX_000028511,2025-02-23T16:52:20,0,0.00023625967151019722,train,legitimate,none
EX_000023598,TX_000028617,2025-02-23T20:28:06,0,0.00041815260192379355,train,legitimate,none
EX_000023599,TX_000030360,2025-02-27T05:49:09,0,0.0035565809812396765,train,legitimate,none
EX_000023600,TX_000031088,2025-02-28T12:45:08,0,0.00062314711976796389,train,legitimate,none
EX_000023601,TX_000031692,2025-03-01T14:41:52,0,0.00074503221549093723,train,legitimate,none
EX_000023602,TX_000031737,2025-03-01T15:42:43,0,0.0013021879130974412,train,legitimate,none
EX_000023603,TX_000033214,2025-03-04T13:05:46,0,0.0012544558849185705,train,legitimate,none
EX_000023604,TX_000033565,2025-03-04T22:37:49,0,0.002491434570401907,train,legitimate,none
EX_000023605,TX_000034601,2025-03-06T20:29:06,0,0.065753251314163208,train,legitimate,none
EX_000023606,TX_000034659,2025-03-06T23:26:33,0,0.034919288009405136,train,legitimate,none
EX_000023607,TX_000038220,2025-03-13T17:07:05,0,0.011131047271192074,train,legitimate,none
EX_000023608,TX_000045695,2025-03-27T19:35:18,0,0.019001835957169533,train,legitimate,none
EX_000023609,TX_000045741,2025-03-27T21:55:21,0,0.016455072909593582,train,legitimate,none
EX_000023610,TX_000049195,2025-04-03T13:59:36,0,0.0031321814749389887,train,legitimate,none
EX_000023611,TX_000049536,2025-04-04T01:21:58,0,0.0014614237006753683,train,legitimate,none
EX_000023612,TX_000054808,2025-04-14T00:00:00,0,0.0006118582678027451,train,legitimate,none
EX_000023613,TX_000059697,2025-04-23T11:55:27,0,0.4906947910785675,train,legitimate,none
EX_000023614,TX_000062169,2025-04-28T01:53:25,0,1.4539514268108178e-06,train,legitimate,none
EX_000023615,TX_000064869,2025-05-02T23:59:59,0,8.1145417425432242e-06,train,legitimate,none
EX_000023616,TX_000066323,2025-05-05T18:48:44,0,0.00095741299446672201,train,legitimate,none
EX_000023617,TX_000066842,2025-05-06T18:04:29,0,0.00083613133756443858,train,legitimate,none
EX_000023630,TX_000006362,2025-01-13T08:46:51,0,0.0010804161429405212,train,legitimate,none
EX_000023631,TX_000009142,2025-01-18T13:57:13,0,0.00030756971682421863,train,legitimate,none
EX_000023632,TX_000012968,2025-01-25T14:10:13,0,7.5329415267333388e-05,train,legitimate,legitimate_shopping_spree
EX_000023633,TX_000012985,2025-01-25T14:35:13,0,0.1278437077999115,train,legitimate,legitimate_shopping_spree
EX_000023634,TX_000013002,2025-01-25T15:12:13,0,0.026939703151583672,train,legitimate,legitimate_shopping_spree
EX_000023635,TX_000013021,2025-01-25T15:40:13,0,0.01070549339056015,train,legitimate,legitimate_shopping_spree
EX_000023636,TX_000013040,2025-01-25T16:02:13,0,0.016445577144622803,train,legitimate,legitimate_shopping_spree
EX_000023637,TX_000013094,2025-01-25T17:05:53,0,0.033565260469913483,train,legitimate,none
EX_000023638,TX_000013343,2025-01-26T08:23:21,0,0.0049218987114727497,train,legitimate,none
EX_000023639,TX_000016565,2025-02-01T11:43:47,0,0.0056546535342931747,train,legitimate,none
EX_000023640,TX_000017864,2025-02-03T18:30:02,0,6.7272972955834121e-05,train,legitimate,none
EX_000023641,TX_000018709,2025-02-05T13:17:43,0,0.0002349110582144931,train,legitimate,none
EX_000023642,TX_000019241,2025-02-06T13:03:18,0,0.0028962560463696718,train,legitimate,none
EX_000023643,TX_000019452,2025-02-06T18:35:44,0,0.042554140090942383,train,legitimate,none
EX_000023644,TX_000019852,2025-02-07T15:19:47,0,0.0036882995627820492,train,legitimate,none
EX_000023645,TX_000030447,2025-02-27T11:14:36,0,0.00011085551523137838,train,legitimate,none
EX_000023646,TX_000040183,2025-03-17T12:43:25,0,5.6877855968195945e-05,train,legitimate,none
EX_000023647,TX_000044802,2025-03-26T06:39:54,0,9.6229603514075279e-05,train,legitimate,none
EX_000023648,TX_000048008,2025-04-01T09:24:07,0,0.0003299233503639698,train,legitimate,none
EX_000023649,TX_000051918,2025-04-08T16:31:33,0,0.24876566231250763,train,legitimate,none
EX_000023650,TX_000053060,2025-04-10T18:43:57,0,0.0074669420719146729,train,legitimate,none
EX_000023651,TX_000053386,2025-04-11T13:13:32,0,0.09456104040145874,train,legitimate,none
EX_000023652,TX_000054352,2025-04-13T09:27:00,0,0.0042544272728264332,train,legitimate,none
EX_000023653,TX_000060188,2025-04-24T10:46:30,0,0.00011359050404280424,train,legitimate,none
EX_000023654,TX_000061361,2025-04-26T14:53:35,0,2.7481150027597323e-05,train,legitimate,none
EX_000023655,TX_000063856,2025-05-01T08:18:11,0,4.4611591874854639e-05,train,legitimate,none
EX_000023662,TX_000009725,2025-01-19T15:17:19,0,0.36029994487762451,train,legitimate,none
EX_000023663,TX_000015123,2025-01-29T16:09:48,0,0.00025593151804059744,train,legitimate,none
