example_id,historical_mean_amount,historical_std_amount,historical_max_amount,historical_transaction_count,current_vs_mean_amount_ratio,amount_zscore_personal,historical_mean_distance,distance_ratio_to_typical,current_channel_frequency_history,current_channel_is_unusual,current_merchant_frequency_history,current_merchant_is_unusual,tx_count_1h,tx_count_6h,tx_count_24h,tx_count_7d,amount_mean_24h,amount_max_24h,amount_sum_24h,merchant_diversity_24h,channel_diversity_24h,international_count_24h,has_short_history
EX_000007481,1619.7821739130434,1435.9611265265069,6034.29,23.0,0.04711127287914989,-1.0748704441927328,110.6152173913044,0.26750388145353055,0.6086956521739131,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007482,1555.4708333333335,1439.1647432275797,6034.29,24.0,4.360255335335228,3.63181435013805,107.23916666666668,0.04401376984466185,0.625,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007483,1764.5420000000001,1742.8153709948738,6782.25,25.0,0.421452138855295,-0.5857602686951531,103.1384,0.5771856069126533,0.64,0.0,0.24,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007484,1725.2776923076924,1720.2105332069714,6782.25,26.0,1.3847625867140227,0.3858959673120651,101.46115384615385,0.027991008305565977,0.19230769230769232,0.0,0.2692307692307692,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007485,1749.8637037037038,1692.7029727390498,6782.25,27.0,1.1520668699699785,0.15720200211246285,97.80851851851854,0.12340438422768597,0.6296296296296297,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007486,1759.3671428571429,1662.934679637729,6782.25,28.0,0.4287223409066734,-0.6044056661781216,94.7464285714286,0.164438915903351,0.6428571428571429,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007487,72.07,0.0,72.07,1.0,1.8497294297211047,0.0,897.59,0.014917724127942601,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000007488,102.69,30.620000000000005,133.31,2.0,0.8381536663745253,-0.5427824951012411,455.49,0.013984939296142616,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000007489,97.14999999999999,26.199989821880976,133.31,3.0,0.6904786412763768,-1.1477103695241504,305.78333333333336,0.04261187115059682,0.6666666666666666,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007490,89.6325,26.1604284894189,133.31,4.0,0.32700192452514437,-2.305868194184916,232.595,0.06534964208173004,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007491,77.568,33.61105556212122,133.31,5.0,1.3687345297029703,0.8509700014370779,189.116,0.01850715962689566,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007492,82.335,32.48138941506865,133.31,6.0,2.026841561911702,2.6028751085622646,158.18,0.01896573523833607,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007493,94.41285714285713,42.18493052341447,166.88,7.0,2.882022726928839,4.2120999288719645,136.01142857142858,0.01536635576842282,0.14285714285714285,0.0,0.0,1.0,0.0,1.0,1.0,2.0,166.88,166.88,166.88,1.0,1.0,0.0,0.0
EX_000007494,116.62375,70.7840988389165,272.1,8.0,0.9330003537015402,-0.1103884930114285,119.27125,0.23299831266965007,0.5,0.0,0.125,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007495,115.75555555555555,66.78105188867593,272.1,9.0,0.898444999040123,-0.17603130263883932,109.10666666666665,0.035378223145545645,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007496,114.58,63.45215031817284,272.1,10.0,0.9771338802583347,-0.041290956836960505,98.582,0.09342476314134428,0.2,0.0,0.4,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007497,114.34181818181818,60.50393988947133,272.1,11.0,1.090677076707798,0.1713637465117547,90.45727272727272,0.07926394179069977,0.45454545454545453,0.0,0.45454545454545453,0.0,0.0,1.0,1.0,3.0,111.96,111.96,111.96,1.0,1.0,0.0,0.0
EX_000007498,115.20583333333333,57.9989476137762,272.1,12.0,0.2730764501218833,-1.4439198774951842,83.51666666666667,0.07555378168030333,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007499,108.76384615384616,60.02589832582672,272.1,13.0,0.08238031585722065,-1.6626797588617612,77.5776923076923,0.16306233949093218,0.3076923076923077,0.0,0.07692307692307693,0.0,1.0,1.0,1.0,1.0,31.46,31.46,31.46,1.0,1.0,0.0,0.0
EX_000007500,101.635,63.296203649417805,272.1,14.0,0.16982338761253507,-1.3330183349910287,72.93999999999998,0.03578283520701948,0.35714285714285715,0.0,0.14285714285714285,0.0,2.0,2.0,2.0,2.0,20.21,31.46,40.42,1.0,1.0,0.0,0.0
EX_000007501,96.01,64.67058208077817,272.1,15.0,0.2691386313925633,-1.0850373963288695,68.25133333333332,0.12131631128085411,0.4,0.0,0.2,0.0,3.0,3.0,3.0,3.0,19.22666666666667,31.46,57.68000000000001,1.0,1.0,0.0,0.0
EX_000007502,91.624375,64.87986609580337,272.1,16.0,0.3225124318719773,-0.9567586793156956,64.503125,0.33099171551765905,0.4375,0.0,0.25,0.0,4.0,4.0,4.0,4.0,20.880000000000003,31.46,83.52000000000001,1.0,1.0,0.0,0.0
EX_000007503,87.97294117647058,64.61511385433214,272.1,17.0,2.9621608248525613,2.671465676167902,61.96470588235293,0.2851623314980065,0.0,1.0,0.11764705882352941,0.0,5.0,5.0,5.0,5.0,22.614,31.46,113.07000000000001,1.0,1.0,0.0,0.0
EX_000007504,97.56277777777777,74.20624395752658,272.1,18.0,1.4608030157220708,0.605841500992213,59.50388888888889,0.35997647212600486,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007505,99.92894736842105,72.92136174600668,272.1,19.0,1.0149211281700157,0.020447405203052254,57.49947368421053,0.11513148861774478,0.3684210526315789,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007506,100.0035,71.07569452879092,272.1,20.0,0.8979685711000115,-0.14355821730122992,54.955499999999994,0.14193301853317686,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007507,99.51761904761904,69.39680271932129,272.1,21.0,0.9326991631058391,-0.09651192540826248,52.709999999999994,0.5964712578258395,0.38095238095238093,0.0,0.0,1.0,0.0,1.0,1.0,1.0,89.8,89.8,89.8,1.0,1.0,0.0,0.0
EX_000007508,99.21318181818182,67.81561226700501,272.1,22.0,0.44500135154327913,-0.811954356489269,51.74318181818182,0.27520534106382044,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,2.0,2.0,2.0,91.31,92.82,182.62,2.0,2.0,0.0,0.0
EX_000007509,96.81913043478262,67.26882790668728,272.1,23.0,2.2815738894577064,1.844552275198515,50.11260869565217,0.27557934738285084,0.391304347826087,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007510,101.98916666666666,70.36563714606882,272.1,24.0,0.6798761306347897,-0.4639930510242058,48.6,0.5853909465020576,0.375,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007511,100.6832,69.24018450119844,272.1,25.0,0.9308404977195798,-0.10056587876191286,47.794000000000004,0.14290496715068837,0.4,0.0,0.24,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007512,100.41538461538461,67.9087906528234,272.1,26.0,0.7850390684847557,-0.31785847469641504,46.21846153846154,0.1618400905399108,0.4230769230769231,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007513,99.61592592592591,66.76392135362505,272.1,27.0,2.2155091964322233,1.8136153721818444,44.78370370370371,0.007592047371729134,0.1111111111111111,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007514,103.94035714285712,69.30473739126676,272.1,28.0,1.5205835764329134,0.7807495547044864,43.19642857142857,0.7901116163704011,0.42857142857142855,0.0,0.32142857142857145,0.0,0.0,0.0,1.0,2.0,220.7,220.7,220.7,1.0,1.0,0.0,0.0
EX_000007515,105.80620689655171,68.81133589519486,272.1,29.0,0.8536361206890933,-0.22505313543306943,42.883793103448276,0.5939306706978763,0.3448275862068966,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007516,105.28999999999999,67.71184706780146,272.1,30.0,0.8000759806249407,-0.31087617472496565,42.303333333333335,0.06997084548104957,0.43333333333333335,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007517,104.61096774193547,66.71451838677697,272.1,31.0,0.6564321264038189,-0.5387278303287442,41.0341935483871,0.19739634922880994,0.12903225806451613,0.0,0.3548387096774194,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007518,103.48781249999999,65.96093108492211,272.1,32.0,1.3903086414161088,0.612365332563251,40.005,18.671666041744782,0.15625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007519,104.71181818181817,65.32183965633665,272.1,33.0,0.8418342984641832,-0.2535418210655303,61.42787878787879,0.24760744307194443,0.3333333333333333,0.0,0.36363636363636365,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007520,104.22470588235294,64.41486324806128,272.1,34.0,1.3861396755878137,0.6247827300767939,60.06852941176471,0.3289576121390765,0.058823529411764705,0.0,0.38235294117647056,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007521,105.37457142857141,63.841040017614155,272.1,35.0,1.8268164452795608,1.3647244554191178,58.91685714285715,0.04599702243839987,0.17142857142857143,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007522,107.79472222222222,64.55590327108018,272.1,36.0,1.359621296651815,0.600491602061494,57.35555555555556,0.2766950794265788,0.08333333333333333,0.0,0.3888888888888889,0.0,0.0,0.0,1.0,2.0,192.5,192.5,192.5,1.0,1.0,0.0,0.0
EX_000007523,108.84243243243242,63.98708891750997,272.1,37.0,0.3814688726823055,-1.0521252579441807,56.23432432432433,0.006579611375182032,0.32432432432432434,0.0,0.24324324324324326,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007524,107.0707894736842,64.05258897687033,272.1,38.0,1.6971015240777747,1.1652801505536077,54.764210526315786,0.3107869142351901,0.10526315789473684,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007525,25.81,0.0,25.81,1.0,13.16427741185587,0.0,10.93,0.7493138151875571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000007526,182.79,156.98,339.77,2.0,0.8462716778817222,-0.17900369473818317,9.559999999999999,0.7615062761506277,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000007527,173.42333333333332,128.85631205166302,339.77,3.0,0.3135102927326196,-0.9239231779782789,8.799999999999999,2.767045454545455,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007528,143.66,122.92489536298169,339.77,4.0,0.22748155366838368,-0.902827695498866,12.6875,1.4195073891625618,0.5,0.0,0.25,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007529,121.46399999999998,118.57096433781754,339.77,5.0,0.4419416452611474,-0.5716745273900136,13.752,0.36067481093659104,0.4,0.0,0.4,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007530,110.16666666666664,111.14874428240545,339.77,6.0,0.5488048411497732,-0.44720853112269554,12.286666666666667,0.5135648399348888,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007531,103.06571428571428,104.36340914011451,339.77,7.0,0.5597399717240041,-0.43478566539345703,11.432857142857143,1.478195676621267,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007532,97.39375,98.76970321630766,339.77,8.0,0.8701790412629148,-0.1280124328440061,12.11625,1.2470855256370574,0.375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007533,95.98888888888888,93.20570791348736,339.77,9.0,0.5350619284639426,-0.4788214143527882,12.44888888888889,1.094073545162442,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007534,91.526,89.43058751903624,339.77,10.0,0.48969691672311694,-0.5222597915960032,12.566,1.8605761578863598,0.5,0.0,0.4,0.0,1.0,1.0,1.0,1.0,51.36,51.36,51.36,1.0,1.0,0.0,0.0
EX_000007535,87.28,86.31940506577352,339.77,11.0,1.171173235563703,0.17307811596495642,13.54909090909091,1.3262882447665054,0.5454545454545454,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007536,88.52499999999999,82.7476283144518,339.77,12.0,0.9358938153064107,-0.0685820260422964,13.917500000000002,49.7122328004311,0.0,1.0,0.08333333333333333,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007537,88.08846153846153,79.5157305043042,339.77,13.0,0.5870235340348426,-0.4575001865384656,66.06769230769231,17.924191970938896,0.0,1.0,0.46153846153846156,0.0,1.0,1.0,1.0,4.0,82.85,82.85,82.85,1.0,1.0,1.0,0.0
EX_000007538,85.49,77.19392675963199,339.77,14.0,0.5028658322610832,-0.5505614467876125,145.935,13.958954328982081,0.07142857142857142,0.0,0.0,1.0,1.0,2.0,2.0,5.0,67.28,82.85,134.56,2.0,2.0,2.0,0.0
EX_000007539,82.65666666666667,75.32616452616064,339.77,15.0,1.6358027180707344,0.6976770112207381,272.0126666666667,0.07834193995867839,0.4666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007540,85.94125,74.0353391019282,339.77,16.0,3.533925792329062,2.9414162566363977,256.34375,0.060933804705595514,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007541,98.75117647058823,88.2287567421358,339.77,17.0,1.4130464566319387,0.4623075858206223,242.1835294117647,0.08101294108503032,0.5294117647058824,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007542,101.01722222222222,86.25048423732378,339.77,18.0,0.7562076873580413,-0.2855314082000841,229.81888888888886,0.010225443223407805,0.5555555555555556,0.0,0.3888888888888889,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007543,99.72105263157896,84.12997700267671,339.77,19.0,1.1456958885311659,0.17269643813118818,217.84684210526316,0.024742153468516024,0.5789473684210527,0.0,0.10526315789473684,0.0,0.0,0.0,1.0,1.0,76.39,76.39,76.39,1.0,1.0,0.0,0.0
EX_000007544,100.4475,82.0608747744624,339.77,20.0,2.0071181462953285,1.232773843540382,207.22400000000002,0.04415511716789561,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007545,105.2647619047619,82.93034039648361,339.77,21.0,1.233461204400695,0.29633591249892105,197.79190476190476,0.12366532406593751,0.047619047619047616,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007546,106.38181818181819,81.18518643628416,339.77,22.0,0.8837976414288155,-0.15226691868866998,189.9131818181818,0.11205120042890412,0.5909090909090909,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007547,105.84434782608696,79.44068866694835,339.77,23.0,0.6861018230215,-0.4182283459975857,182.5813043478261,0.044035176705077186,0.6086956521739131,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007548,104.46,78.0509429261855,339.77,24.0,1.2849894696534558,0.3814175573529476,175.30875000000003,0.004107039722774818,0.625,0.0,0.4583333333333333,0.0,0.0,1.0,1.0,2.0,72.62,72.62,72.62,1.0,1.0,0.0,0.0
EX_000007549,105.6508,76.69617862292749,339.77,25.0,1.0983352705327363,0.1354591608935033,168.32520000000005,0.03249661963865184,0.64,0.0,0.04,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007550,106.05038461538462,75.23332411600845,339.77,26.0,0.30834400194392364,-0.9749720017990914,162.0615384615385,0.02270742358078602,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007551,103.33370370370369,75.11531599742952,339.77,27.0,0.37509542976548477,-0.8596609472549306,156.19555555555561,0.06357415206009558,0.18518518518518517,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,4.0,32.7,32.7,32.7,1.0,1.0,0.0,0.0
EX_000007552,101.0275,74.72885078855803,339.77,28.0,1.3527999802034099,0.47695768935145083,150.97178571428577,0.0405373757158977,0.6071428571428571,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007553,102.25655172413794,73.71656185388511,339.77,29.0,0.5830433257796481,-0.5783849741751195,145.9768965517242,0.04973389742826567,0.6206896551724138,0.0,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007554,100.83533333333334,72.88051704597663,339.77,30.0,4.742583618176169,5.178128283977373,141.35300000000007,26.993272162600004,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007555,113.00903225806451,97.90912710279476,478.22,31.0,1.1094688406293531,0.12635152725799723,259.8764516129033,0.029706423772090203,0.6129032258064516,0.0,0.41935483870967744,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007556,911.69,0.0,911.69,1.0,0.1177154515240926,0.0,3.0,0.24666666666666667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,1.0
EX_000007557,509.505,402.18500000000006,911.69,2.0,0.12804584842150715,-1.1046284669990176,1.87,3.7379679144385025,0.5,0.0,0.5,0.0,0.0,1.0,1.0,2.0,107.32,107.32,107.32,1.0,1.0,0.0,1.0
EX_000007558,361.4166666666667,389.48105442441687,911.69,3.0,0.49646299285220197,-0.4672542209674623,3.5766666666666667,4.168685927306617,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007559,315.92,346.3833986350963,911.69,4.0,0.7941567485439351,-0.18773994439758654,6.41,0.22932917316692666,0.5,0.0,0.25,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007560,302.91400000000004,310.90479446930374,911.69,5.0,0.2871442059462421,-0.6945341591421473,5.422,0.15861305791220953,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007561,266.925,295.0042936834423,911.69,6.0,0.3331647466516812,-0.6033640994764624,4.661666666666666,3.7089739006077944,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,1.0,1.0,86.98,86.98,86.98,1.0,1.0,0.0,0.0
EX_000007562,241.4971428571429,280.1329756543838,911.69,7.0,0.5261345889924754,-0.40851007486648266,6.465714285714285,0.28612461334511713,0.2857142857142857,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007563,227.1925,264.75938735718137,911.69,8.0,2.0067123694664217,0.8638692749784997,5.88875,0.7743578857991933,0.375,0.0,0.125,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007564,252.60555555555553,259.7604772397112,911.69,9.0,2.0414436209285447,1.012757780706089,5.7411111111111115,1.8080123862976583,0.4444444444444444,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007565,278.91299999999995,258.75990740646046,911.69,10.0,0.2141886538096109,-0.8470129789300113,6.205,1.2618855761482675,0.1,0.0,0.2,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007566,258.9881818181818,254.63641076563127,911.69,11.0,0.8616995510500656,-0.1406640225193444,6.3527272727272734,0.5698340011448196,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007567,256.0033333333333,243.99671255754427,911.69,12.0,0.6076873999036472,-0.4116175676327895,6.125000000000001,0.4995918367346938,0.5,0.0,0.0,1.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007568,248.2776923076923,235.94714066286596,911.69,13.0,1.7014416239880283,0.7380988267246941,5.88923076923077,0.6605276907001044,0.3076923076923077,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007569,260.71714285714285,231.74591361564723,911.69,14.0,0.17716518175143287,-0.9256997869353508,5.746428571428573,1.6462399005593533,0.5,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007570,246.4153333333333,230.1941394234199,911.69,15.0,1.6397112733785508,0.684790095271335,5.9940000000000015,3.635301968635301,0.5333333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007571,256.26750000000004,226.12714516671812,911.69,16.0,0.23756426390392849,-0.86406034912768,6.98125,0.35953446732318706,0.3125,0.0,0.1875,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007572,244.77411764705886,224.14102498883372,911.69,17.0,0.5016870295782906,-0.5441847053797286,6.7182352941176475,0.40189125295508277,0.11764705882352941,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007573,237.99777777777783,219.6104545820358,911.69,18.0,4.702228778980195,4.012205265451411,6.495000000000001,0.17859892224788296,0.3333333333333333,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007574,284.3726315789474,290.51967846823266,1119.12,19.0,1.4606187581897732,0.45087261940975765,6.21421052631579,0.014482933852799185,0.3684210526315789,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007575,290.922,284.5989980762406,1119.12,20.0,0.10635153065082736,-0.9135028645826575,5.908,0.3503723764387271,0.4,0.0,0.3,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007576,278.5419047619048,283.2047746876731,1119.12,21.0,0.5515148614041145,-0.44110098390704217,5.725238095238096,0.7545537719371205,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007577,272.8636363636364,277.9143078122766,1119.12,22.0,0.8057871064467766,-0.19068336848433187,5.661363636363637,2.1637896427137693,0.4090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007578,270.5595652173913,272.0203156651973,1119.12,23.0,0.5903690740767523,-0.4074312058140554,5.947826086956522,1.7485380116959064,0.43478260869565216,0.0,0.043478260869565216,0.0,0.0,1.0,1.0,2.0,219.87,219.87,219.87,1.0,1.0,0.0,0.0
EX_000007579,265.94166666666666,267.2122745382197,1119.12,24.0,0.6841349920095259,-0.3143630539122252,6.133333333333333,0.3277173913043478,0.4166666666666667,0.0,0.0,1.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007580,262.5816,262.33044968024586,1119.12,25.0,0.5505336245951735,-0.4498966861980998,5.968399999999999,0.15582065545204749,0.44,0.0,0.08,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007581,258.0423076923077,258.2355055327432,1119.12,26.0,0.3726133162421189,-0.6269173069687755,5.774615384615384,0.6493938990275744,0.11538461538461539,0.0,0.11538461538461539,0.0,0.0,0.0,0.0,1.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007582,252.0462962962963,255.24595222456185,1119.12,27.0,0.20012196465963777,-0.7898511006314642,5.699629629629629,1.0158554811878615,0.4074074074074074,0.0,0.2962962962962963,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007583,244.8460714285714,253.42347981955427,1119.12,28.0,0.26776006499710464,-0.7074564344086385,5.702857142857142,0.185871743486974,0.42857142857142855,0.0,0.03571428571428571,0.0,0.0,1.0,1.0,3.0,50.44,50.44,50.44,1.0,1.0,0.0,0.0
EX_000007584,238.66379310344828,251.15539786896042,1119.12,29.0,0.6114040093913671,-0.3692685639662704,5.542758620689654,0.04690805026751276,0.13793103448275862,0.0,0.3103448275862069,0.0,0.0,0.0,0.0,4.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007585,235.57233333333335,247.49455751165294,1119.12,30.0,0.2082163015747463,-0.7536421617051162,5.366666666666665,0.9708074534161493,0.4,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,3.0,nan,nan,0.0,0.0,0.0,0.0,0.0
EX_000007586,229.55548387096775,245.6902707887509,1119.12,31.0,0.5334658006638355,-0.4358963158254258,5.361612903225806,1.258949521689429,0.16129032258064516,0.0,0.3225806451612903,0.0,0.0,0.0,0.0,2.0,nan,nan,0.0,0.0,0.0,0.0,0.0
