example_id,transaction_id,card_id,target_timestamp,target,split,fraud_type,hard_negative_type,history_length_total,history_length_real
EX_000008207,TX_000025588,CARD_00252,2025-02-18T00:00:00,0,train,legitimate,none,10,10
EX_000008208,TX_000030014,CARD_00252,2025-02-26T14:11:01,0,train,legitimate,none,11,11
EX_000008209,TX_000032464,CARD_00252,2025-03-02T22:30:31,0,train,legitimate,none,12,12
EX_000008210,TX_000033793,CARD_00252,2025-03-05T13:37:00,0,train,legitimate,none,13,12
EX_000008211,TX_000036366,CARD_00252,2025-03-10T11:42:10,0,train,legitimate,none,14,12
EX_000008212,TX_000038492,CARD_00252,2025-03-14T10:18:01,0,train,legitimate,none,15,12
EX_000008213,TX_000040154,CARD_00252,2025-03-17T11:51:01,0,train,legitimate,none,16,12
EX_000008214,TX_000050334,CARD_00252,2025-04-05T17:08:24,0,train,legitimate,none,17,12
EX_000008215,TX_000051665,CARD_00252,2025-04-08T08:38:25,0,train,legitimate,none,18,12
EX_000008216,TX_000057168,CARD_00252,2025-04-18T15:08:21,0,train,legitimate,none,19,12
EX_000008217,TX_000059783,CARD_00252,2025-04-23T14:19:41,0,train,legitimate,none,20,12
EX_000008218,TX_000063693,CARD_00252,2025-04-30T19:30:16,0,train,legitimate,none,21,12
EX_000008219,TX_000065477,CARD_00252,2025-05-04T10:03:06,0,train,legitimate,none,22,12
EX_000008220,TX_000066375,CARD_00252,2025-05-05T20:40:58,0,train,legitimate,none,23,12
EX_000008221,TX_000067387,CARD_00252,2025-05-07T18:39:37,0,validation,legitimate,none,24,12
EX_000008222,TX_000067479,CARD_00252,2025-05-07T21:41:41,0,validation,legitimate,none,25,12
EX_000008223,TX_000067785,CARD_00252,2025-05-08T14:33:40,0,validation,legitimate,none,26,12
EX_000008224,TX_000069850,CARD_00252,2025-05-12T12:47:29,0,validation,legitimate,none,27,12
EX_000008225,TX_000069923,CARD_00252,2025-05-12T14:33:32,0,validation,legitimate,none,28,12
EX_000008226,TX_000072580,CARD_00252,2025-05-17T13:28:24,0,validation,legitimate,none,29,12
EX_000008227,TX_000074941,CARD_00252,2025-05-21T19:57:27,0,validation,legitimate,none,30,12
EX_000008228,TX_000082772,CARD_00252,2025-06-05T16:20:56,0,test,legitimate,none,31,12
EX_000008229,TX_000085475,CARD_00252,2025-06-10T18:13:24,0,test,legitimate,none,32,12
EX_000008230,TX_000086828,CARD_00252,2025-06-13T13:19:04,0,test,legitimate,none,33,12
EX_000008231,TX_000087105,CARD_00252,2025-06-13T19:59:58,0,test,legitimate,none,34,12
EX_000008232,TX_000087291,CARD_00252,2025-06-14T10:58:19,0,test,legitimate,none,35,12
EX_000008233,TX_000088862,CARD_00252,2025-06-17T01:13:47,0,test,legitimate,none,36,12
EX_000008234,TX_000089226,CARD_00252,2025-06-17T16:52:56,0,test,legitimate,none,37,12
EX_000008235,TX_000093692,CARD_00252,2025-06-26T00:15:06,0,test,legitimate,none,38,12
EX_000008236,TX_000093993,CARD_00252,2025-06-26T15:46:19,0,test,legitimate,none,39,12
EX_000008237,TX_000013918,CARD_00253,2025-01-27T11:09:00,0,train,legitimate,none,1,1
EX_000008238,TX_000017379,CARD_00253,2025-02-02T19:21:36,0,train,legitimate,none,2,2
EX_000008239,TX_000019755,CARD_00253,2025-02-07T12:56:32,0,train,legitimate,none,3,3
EX_000008240,TX_000021469,CARD_00253,2025-02-10T16:11:39,0,train,legitimate,none,4,4
EX_000008241,TX_000024242,CARD_00253,2025-02-15T14:30:46,0,train,legitimate,legitimate_large_purchase,5,5
EX_000008242,TX_000028488,CARD_00253,2025-02-23T16:16:42,0,train,legitimate,none,6,6
EX_000008243,TX_000030903,CARD_00253,2025-02-27T23:59:59,0,train,legitimate,none,7,7
EX_000008244,TX_000030924,CARD_00253,2025-02-28T02:27:07,0,train,legitimate,none,8,8
EX_000008245,TX_000032046,CARD_00253,2025-03-02T11:03:06,0,train,legitimate,none,9,9
EX_000008246,TX_000032746,CARD_00253,2025-03-03T14:56:15,0,train,legitimate,none,10,10
EX_000008247,TX_000036145,CARD_00253,2025-03-09T19:45:02,0,train,legitimate,none,11,11
EX_000008248,TX_000037377,CARD_00253,2025-03-12T02:40:04,0,train,legitimate,none,12,12
EX_000008249,TX_000039815,CARD_00253,2025-03-16T16:51:39,0,train,legitimate,none,13,12
EX_000008250,TX_000044589,CARD_00253,2025-03-25T17:38:37,0,train,legitimate,none,14,12
EX_000008251,TX_000046225,CARD_00253,2025-03-28T20:52:54,0,train,legitimate,none,15,12
EX_000008252,TX_000048877,CARD_00253,2025-04-02T19:15:59,0,train,legitimate,none,16,12
EX_000008253,TX_000053032,CARD_00253,2025-04-10T18:05:57,0,train,legitimate,none,17,12
EX_000008254,TX_000058857,CARD_00253,2025-04-21T17:34:27,0,train,legitimate,none,18,12
EX_000008255,TX_000062739,CARD_00253,2025-04-29T02:50:39,0,train,legitimate,none,19,12
EX_000008256,TX_000068132,CARD_00253,2025-05-09T03:31:05,0,validation,legitimate,none,20,12
EX_000008257,TX_000069147,CARD_00253,2025-05-10T23:32:54,0,validation,legitimate,none,21,12
EX_000008258,TX_000073988,CARD_00253,2025-05-19T22:57:17,0,validation,legitimate,none,22,12
EX_000008259,TX_000076060,CARD_00253,2025-05-24T01:32:48,0,validation,legitimate,none,23,12
EX_000008260,TX_000076612,CARD_00253,2025-05-25T03:52:19,0,validation,legitimate,none,24,12
EX_000008261,TX_000085624,CARD_00253,2025-06-11T00:14:16,0,test,legitimate,none,25,12
EX_000008262,TX_000088262,CARD_00253,2025-06-15T22:57:10,0,test,legitimate,none,26,12
EX_000008263,TX_000089440,CARD_00253,2025-06-17T23:33:58,0,test,legitimate,none,27,12
EX_000008264,TX_000090336,CARD_00253,2025-06-19T17:48:01,0,test,legitimate,none,28,12
EX_000008265,TX_000002509,CARD_00254,2025-01-05T18:36:30,0,train,legitimate,none,1,1
EX_000008266,TX_000003274,CARD_00254,2025-01-07T10:30:57,0,train,legitimate,none,2,2
EX_000008267,TX_000004393,CARD_00254,2025-01-09T13:24:41,0,train,legitimate,none,3,3
EX_000008268,TX_000010259,CARD_00254,2025-01-20T15:21:37,0,train,legitimate,none,4,4
EX_000008269,TX_000012349,CARD_00254,2025-01-24T11:21:54,0,train,legitimate,none,5,5
EX_000008270,TX_000013508,CARD_00254,2025-01-26T14:16:34,0,train,legitimate,none,6,6
EX_000008271,TX_000013600,CARD_00254,2025-01-26T16:29:24,0,train,legitimate,none,7,7
EX_000008272,TX_000021363,CARD_00254,2025-02-10T14:00:16,0,train,legitimate,none,8,8
EX_000008273,TX_000022566,CARD_00254,2025-02-12T15:39:27,0,train,legitimate,none,9,9
EX_000008274,TX_000022980,CARD_00254,2025-02-13T11:16:28,0,train,legitimate,none,10,10
EX_000008275,TX_000024217,CARD_00254,2025-02-15T13:48:52,0,train,legitimate,none,11,11
EX_000008276,TX_000025091,CARD_00254,2025-02-17T02:29:03,0,train,legitimate,none,12,12
EX_000008277,TX_000025640,CARD_00254,2025-02-18T07:04:09,0,train,legitimate,none,13,12
EX_000008278,TX_000027805,CARD_00254,2025-02-22T11:14:50,0,train,legitimate,none,14,12
EX_000008279,TX_000030413,CARD_00254,2025-02-27T09:49:11,0,train,legitimate,none,15,12
EX_000008280,TX_000034787,CARD_00254,2025-03-07T11:37:30,0,train,legitimate,none,16,12
EX_000008281,TX_000038636,CARD_00254,2025-03-14T14:38:10,0,train,legitimate,none,17,12
EX_000008282,TX_000042871,CARD_00254,2025-03-22T13:53:05,0,train,legitimate,none,18,12
EX_000008283,TX_000046898,CARD_00254,2025-03-30T06:30:57,0,train,legitimate,none,19,12
EX_000008284,TX_000047011,CARD_00254,2025-03-30T12:37:21,0,train,legitimate,none,20,12
EX_000008285,TX_000048165,CARD_00254,2025-04-01T14:24:06,0,train,legitimate,none,21,12
EX_000008286,TX_000054452,CARD_00254,2025-04-13T13:13:42,0,train,legitimate,none,22,12
EX_000008287,TX_000055100,CARD_00254,2025-04-14T15:19:57,0,train,legitimate,none,23,12
EX_000008288,TX_000056631,CARD_00254,2025-04-17T13:54:14,0,train,legitimate,none,24,12
EX_000008289,TX_000057605,CARD_00254,2025-04-19T12:15:43,0,train,legitimate,none,25,12
EX_000008290,TX_000057802,CARD_00254,2025-04-19T16:56:16,0,train,legitimate,none,26,12
EX_000008291,TX_000059933,CARD_00254,2025-04-23T18:28:40,0,train,legitimate,none,27,12
EX_000008292,TX_000059964,CARD_00254,2025-04-23T19:14:12,0,train,legitimate,none,28,12
EX_000008293,TX_000064528,CARD_00254,2025-05-02T13:26:24,0,train,legitimate,none,29,12
EX_000008294,TX_000064922,CARD_00254,2025-05-03T06:45:37,0,train,legitimate,none,30,12
EX_000008295,TX_000072094,CARD_00254,2025-05-16T14:31:33,0,validation,legitimate,none,31,12
EX_000008296,TX_000073045,CARD_00254,2025-05-18T11:40:02,0,validation,legitimate,none,32,12
EX_000008297,TX_000076709,CARD_00254,2025-05-25T11:14:09,0,validation,legitimate,none,33,12
EX_000008298,TX_000078974,CARD_00254,2025-05-29T14:33:37,0,validation,legitimate,none,34,12
EX_000008299,TX_000080058,CARD_00254,2025-05-31T15:51:11,1,validation,channel_takeover,none,35,12
EX_000008300,TX_000080077,CARD_00254,2025-05-31T16:19:11,1,validation,channel_takeover,none,36,12
EX_000008301,TX_000080100,CARD_00254,2025-05-31T16:54:11,1,validation,channel_takeover,none,37,12
EX_000008302,TX_000081570,CARD_00254,2025-06-03T13:39:25,0,test,legitimate,none,38,12
EX_000008303,TX_000087024,CARD_00254,2025-06-13T17:54:06,0,test,legitimate,none,39,12
EX_000008304,TX_000087403,CARD_00254,2025-06-14T13:49:11,0,test,legitimate,none,40,12
EX_000008305,TX_000095368,CARD_00254,2025-06-29T11:11:01,0,test,legitimate,none,41,12
EX_000008306,TX_000005831,CARD_00255,2025-01-12T06:48:22,0,train,legitimate,none,1,1
EX_000008307,TX_000010072,CARD_00255,2025-01-20T08:56:24,0,train,legitimate,none,2,2
EX_000008308,TX_000018634,CARD_00255,2025-02-05T10:59:33,0,train,legitimate,none,3,3
EX_000008309,TX_000028237,CARD_00255,2025-02-23T04:52:22,0,train,legitimate,none,4,4
EX_000008310,TX_000028292,CARD_00255,2025-02-23T10:21:33,0,train,legitimate,none,5,5
EX_000008311,TX_000032040,CARD_00255,2025-03-02T10:44:49,0,train,legitimate,none,6,6
EX_000008312,TX_000032267,CARD_00255,2025-03-02T16:27:48,0,train,legitimate,none,7,7
EX_000008313,TX_000043976,CARD_00255,2025-03-24T15:05:10,0,train,legitimate,none,8,8
EX_000008314,TX_000044385,CARD_00255,2025-03-25T12:28:49,0,train,legitimate,none,9,9
EX_000008315,TX_000046936,CARD_00255,2025-03-30T09:28:05,0,train,legitimate,none,10,10
EX_000008316,TX_000057086,CARD_00255,2025-04-18T13:04:36,0,train,legitimate,none,11,11
EX_000008317,TX_000061163,CARD_00255,2025-04-26T06:58:46,0,train,legitimate,none,12,12
EX_000008318,TX_000062239,CARD_00255,2025-04-28T09:10:46,0,train,legitimate,none,13,12
EX_000008319,TX_000064190,CARD_00255,2025-05-01T18:41:16,0,train,legitimate,none,14,12
EX_000008320,TX_000071066,CARD_00255,2025-05-14T15:34:30,0,validation,legitimate,none,15,12
EX_000008321,TX_000074606,CARD_00255,2025-05-21T10:32:11,0,validation,legitimate,none,16,12
EX_000008322,TX_000077230,CARD_00255,2025-05-26T10:48:01,0,validation,legitimate,none,17,12
EX_000008323,TX_000080048,CARD_00255,2025-05-31T15:33:35,0,validation,legitimate,none,18,12
EX_000008324,TX_000081993,CARD_00255,2025-06-04T09:01:37,0,test,legitimate,none,19,12
EX_000008325,TX_000082050,CARD_00255,2025-06-04T11:01:33,0,test,legitimate,none,20,12
EX_000008326,TX_000084745,CARD_00255,2025-06-09T13:27:59,0,test,legitimate,none,21,12
EX_000008327,TX_000087262,CARD_00255,2025-06-14T09:42:43,0,test,legitimate,none,22,12
EX_000008328,TX_000088319,CARD_00255,2025-06-16T05:37:54,0,test,legitimate,none,23,12
EX_000008329,TX_000090159,CARD_00255,2025-06-19T13:15:58,0,test,legitimate,none,24,12
EX_000008330,TX_000005250,CARD_00256,2025-01-10T23:04:19,0,train,legitimate,none,1,1
EX_000008331,TX_000008594,CARD_00256,2025-01-17T13:02:11,0,train,legitimate,none,2,2
EX_000008332,TX_000009231,CARD_00256,2025-01-18T16:11:17,0,train,legitimate,none,3,3
EX_000008333,TX_000013746,CARD_00256,2025-01-26T21:12:59,0,train,legitimate,none,4,4
EX_000008334,TX_000015174,CARD_00256,2025-01-29T17:37:30,0,train,legitimate,none,5,5
EX_000008335,TX_000020829,CARD_00256,2025-02-09T13:43:08,0,train,legitimate,none,6,6
EX_000008336,TX_000025283,CARD_00256,2025-02-17T14:35:45,0,train,legitimate,none,7,7
EX_000008337,TX_000026320,CARD_00256,2025-02-19T14:00:12,0,train,legitimate,none,8,8
EX_000008338,TX_000034882,CARD_00256,2025-03-07T14:00:28,0,train,legitimate,none,9,9
EX_000008339,TX_000038322,CARD_00256,2025-03-13T20:14:27,0,train,legitimate,none,10,10
EX_000008340,TX_000039376,CARD_00256,2025-03-15T19:17:46,0,train,legitimate,none,11,11
EX_000008341,TX_000041697,CARD_00256,2025-03-20T10:43:12,0,train,legitimate,none,12,12
EX_000008342,TX_000042075,CARD_00256,2025-03-21T00:00:00,0,train,legitimate,none,13,12
EX_000008343,TX_000044330,CARD_00256,2025-03-25T10:32:18,0,train,legitimate,none,14,12
EX_000008344,TX_000046963,CARD_00256,2025-03-30T10:51:11,0,train,legitimate,none,15,12
EX_000008345,TX_000047922,CARD_00256,2025-03-31T23:30:42,0,train,legitimate,none,16,12
EX_000008346,TX_000051466,CARD_00256,2025-04-07T18:08:43,0,train,legitimate,none,17,12
EX_000008347,TX_000053997,CARD_00256,2025-04-12T15:10:24,0,train,legitimate,none,18,12
EX_000008348,TX_000054016,CARD_00256,2025-04-12T15:35:17,0,train,legitimate,none,19,12
EX_000008349,TX_000059033,CARD_00256,2025-04-21T23:52:45,0,train,legitimate,none,20,12
EX_000008350,TX_000067119,CARD_00256,2025-05-07T11:34:47,0,validation,legitimate,none,21,12
EX_000008351,TX_000071569,CARD_00256,2025-05-15T15:19:47,0,validation,legitimate,none,22,12
EX_000008352,TX_000074931,CARD_00256,2025-05-21T19:40:27,0,validation,legitimate,none,23,12
EX_000008353,TX_000076884,CARD_00256,2025-05-25T15:55:28,0,validation,legitimate,none,24,12
EX_000008354,TX_000078257,CARD_00256,2025-05-28T07:55:39,0,validation,legitimate,none,25,12
EX_000008355,TX_000081284,CARD_00256,2025-06-02T19:25:52,0,validation,legitimate,none,26,12
EX_000008356,TX_000090169,CARD_00256,2025-06-19T13:29:42,0,test,legitimate,none,27,12
EX_000008357,TX_000094441,CARD_00256,2025-06-27T13:58:35,0,test,legitimate,none,28,12
EX_000008358,TX_000005511,CARD_00257,2025-01-11T14:38:08,0,train,legitimate,none,1,1
EX_000008359,TX_000005691,CARD_00257,2025-01-11T19:21:35,0,train,legitimate,none,2,2
EX_000008360,TX_000007793,CARD_00257,2025-01-15T20:56:32,0,train,legitimate,none,3,3
EX_000008361,TX_000008663,CARD_00257,2025-01-17T15:00:01,0,train,legitimate,none,4,4
EX_000008362,TX_000009381,CARD_00257,2025-01-18T19:49:24,0,train,legitimate,none,5,5
EX_000008363,TX_000009556,CARD_00257,2025-01-19T09:07:42,0,train,legitimate,none,6,6
EX_000008364,TX_000009918,CARD_00257,2025-01-19T20:16:31,0,train,legitimate,none,7,7
EX_000008365,TX_000010830,CARD_00257,2025-01-21T15:43:01,0,train,legitimate,none,8,8
EX_000008366,TX_000025835,CARD_00257,2025-02-18T14:46:39,0,train,legitimate,none,9,9
EX_000008367,TX_000027347,CARD_00257,2025-02-21T14:02:43,0,train,legitimate,none,10,10
EX_000008368,TX_000028812,CARD_00257,2025-02-24T11:29:12,0,train,legitimate,none,11,11
EX_000008369,TX_000029644,CARD_00257,2025-02-25T18:37:08,0,train,legitimate,none,12,12
EX_000008370,TX_000030819,CARD_00257,2025-02-27T20:17:00,0,train,legitimate,none,13,12
EX_000008371,TX_000032869,CARD_00257,2025-03-03T17:47:08,0,train,legitimate,none,14,12
EX_000008372,TX_000045614,CARD_00257,2025-03-27T17:07:29,0,train,legitimate,none,15,12
EX_000008373,TX_000047038,CARD_00257,2025-03-30T13:36:43,0,train,legitimate,none,16,12
EX_000008374,TX_000057472,CARD_00257,2025-04-19T01:23:10,0,train,legitimate,none,17,12
EX_000008375,TX_000059087,CARD_00257,2025-04-22T07:52:41,0,train,legitimate,none,18,12
EX_000008376,TX_000061368,CARD_00257,2025-04-26T15:00:54,0,train,legitimate,none,19,12
EX_000008377,TX_000063139,CARD_00257,2025-04-29T18:54:19,0,train,legitimate,none,20,12
EX_000008378,TX_000068155,CARD_00257,2025-05-09T06:44:40,0,validation,legitimate,none,21,12
EX_000008379,TX_000070212,CARD_00257,2025-05-13T00:24:21,0,validation,legitimate,none,22,12
EX_000008380,TX_000070788,CARD_00257,2025-05-14T02:34:38,0,validation,legitimate,none,23,12
EX_000008381,TX_000080350,CARD_00257,2025-06-01T04:38:17,0,validation,legitimate,none,24,12
EX_000008382,TX_000081819,CARD_00257,2025-06-03T19:39:36,0,test,legitimate,none,25,12
EX_000008383,TX_000084576,CARD_00257,2025-06-09T02:14:13,0,test,legitimate,none,26,12
EX_000008384,TX_000087263,CARD_00257,2025-06-14T09:49:29,0,test,legitimate,none,27,12
EX_000008385,TX_000088237,CARD_00257,2025-06-15T21:40:28,0,test,legitimate,none,28,12
EX_000008386,TX_000010223,CARD_00258,2025-01-20T14:33:02,0,train,legitimate,none,1,1
EX_000008387,TX_000010403,CARD_00258,2025-01-20T18:59:01,0,train,legitimate,none,2,2
EX_000008388,TX_000014531,CARD_00258,2025-01-28T13:42:43,0,train,legitimate,none,3,3
EX_000008389,TX_000016302,CARD_00258,2025-01-31T18:33:22,0,train,legitimate,none,4,4
EX_000008390,TX_000018052,CARD_00258,2025-02-04T09:17:21,0,train,legitimate,none,5,5
EX_000008391,TX_000031158,CARD_00258,2025-02-28T14:28:10,0,train,legitimate,none,6,6
EX_000008392,TX_000032660,CARD_00258,2025-03-03T12:21:35,0,train,legitimate,none,7,7
EX_000008393,TX_000034577,CARD_00258,2025-03-06T19:45:13,0,train,legitimate,none,8,8
EX_000008394,TX_000034868,CARD_00258,2025-03-07T13:38:58,0,train,legitimate,none,9,9
EX_000008395,TX_000040110,CARD_00258,2025-03-17T10:21:02,0,train,legitimate,none,10,10
EX_000008396,TX_000041886,CARD_00258,2025-03-20T16:19:01,0,train,legitimate,none,11,11
EX_000008397,TX_000043031,CARD_00258,2025-03-22T17:25:32,0,train,legitimate,none,12,12
EX_000008398,TX_000049621,CARD_00258,2025-04-04T10:46:59,1,train,channel_takeover,none,13,12
EX_000008399,TX_000049630,CARD_00258,2025-04-04T11:06:59,1,train,channel_takeover,none,14,12
EX_000008400,TX_000049644,CARD_00258,2025-04-04T11:40:59,1,train,channel_takeover,none,15,12
EX_000008401,TX_000050235,CARD_00258,2025-04-05T14:25:20,0,train,legitimate,none,16,12
EX_000008402,TX_000050749,CARD_00258,2025-04-06T14:12:56,0,train,legitimate,none,17,12
EX_000008403,TX_000065052,CARD_00258,2025-05-03T13:00:08,0,train,legitimate,none,18,12
EX_000008404,TX_000068432,CARD_00258,2025-05-09T16:41:35,0,validation,legitimate,none,19,12
EX_000008405,TX_000071753,CARD_00258,2025-05-15T20:00:19,0,validation,legitimate,none,20,12
EX_000008406,TX_000075232,CARD_00258,2025-05-22T13:52:09,0,validation,legitimate,none,21,12
EX_000008407,TX_000082975,CARD_00258,2025-06-05T22:42:43,0,test,legitimate,none,22,12
EX_000008408,TX_000087934,CARD_00258,2025-06-15T13:32:34,0,test,legitimate,none,23,12
EX_000008409,TX_000088927,CARD_00258,2025-06-17T08:27:54,0,test,legitimate,none,24,12
EX_000008410,TX_000091411,CARD_00258,2025-06-21T18:01:31,0,test,legitimate,none,25,12
EX_000008411,TX_000095696,CARD_00258,2025-06-29T20:14:24,0,test,legitimate,none,26,12
EX_000008412,TX_000002925,CARD_00259,2025-01-06T15:32:12,0,train,legitimate,none,1,1
EX_000008413,TX_000003400,CARD_00259,2025-01-07T14:52:01,0,train,legitimate,none,2,2
EX_000008414,TX_000011551,CARD_00259,2025-01-22T19:33:39,0,train,legitimate,none,3,3
EX_000008415,TX_000021335,CARD_00259,2025-02-10T13:27:01,1,train,channel_takeover,none,4,4
EX_000008416,TX_000021364,CARD_00259,2025-02-10T14:01:01,1,train,channel_takeover,none,5,5
EX_000008417,TX_000021382,CARD_00259,2025-02-10T14:18:01,1,train,channel_takeover,none,6,6
EX_000008418,TX_000024793,CARD_00259,2025-02-16T14:54:19,0,train,legitimate,none,7,7
EX_000008419,TX_000026934,CARD_00259,2025-02-20T16:55:24,0,train,legitimate,none,8,8
EX_000008420,TX_000027874,CARD_00259,2025-02-22T13:25:39,0,train,legitimate,none,9,9
EX_000008421,TX_000028958,CARD_00259,2025-02-24T15:02:34,0,train,legitimate,none,10,10
EX_000008422,TX_000029002,CARD_00259,2025-02-24T16:10:42,0,train,legitimate,none,11,11
EX_000008423,TX_000031619,CARD_00259,2025-03-01T12:54:48,0,train,legitimate,none,12,12
EX_000008424,TX_000039196,CARD_00259,2025-03-15T14:59:20,0,train,legitimate,none,13,12
EX_000008425,TX_000047051,CARD_00259,2025-03-30T13:55:52,0,train,legitimate,none,14,12
EX_000008426,TX_000049747,CARD_00259,2025-04-04T15:05:16,0,train,legitimate,none,15,12
EX_000008427,TX_000053312,CARD_00259,2025-04-11T11:21:07,0,train,legitimate,none,16,12
EX_000008428,TX_000054019,CARD_00259,2025-04-12T15:39:41,0,train,legitimate,none,17,12
EX_000008429,TX_000054559,CARD_00259,2025-04-13T15:49:50,0,train,legitimate,none,18,12
EX_000008430,TX_000055056,CARD_00259,2025-04-14T14:26:51,0,train,legitimate,none,19,12
EX_000008431,TX_000057083,CARD_00259,2025-04-18T13:00:24,0,train,legitimate,none,20,12
EX_000008432,TX_000058780,CARD_00259,2025-04-21T15:34:29,0,train,legitimate,none,21,12
EX_000008433,TX_000060469,CARD_00259,2025-04-24T18:26:35,0,train,legitimate,none,22,12
EX_000008434,TX_000061817,CARD_00259,2025-04-27T13:03:44,0,train,legitimate,none,23,12
EX_000008435,TX_000061870,CARD_00259,2025-04-27T14:34:17,0,train,legitimate,none,24,12
EX_000008436,TX_000061871,CARD_00259,2025-04-27T14:41:45,0,train,legitimate,none,25,12
EX_000008437,TX_000065991,CARD_00259,2025-05-05T10:14:31,0,train,legitimate,none,26,12
EX_000008438,TX_000068504,CARD_00259,2025-05-09T18:25:57,0,validation,legitimate,none,27,12
EX_000008439,TX_000069226,CARD_00259,2025-05-11T08:50:01,0,validation,legitimate,none,28,12
EX_000008440,TX_000070615,CARD_00259,2025-05-13T18:26:31,0,validation,legitimate,none,29,12
EX_000008441,TX_000071738,CARD_00259,2025-05-15T19:38:14,0,validation,legitimate,none,30,12
EX_000008442,TX_000072787,CARD_00259,2025-05-17T18:31:18,0,validation,legitimate,none,31,12
EX_000008443,TX_000074490,CARD_00259,2025-05-20T21:40:10,0,validation,legitimate,none,32,12
EX_000008444,TX_000080739,CARD_00259,2025-06-01T18:56:51,0,validation,legitimate,none,33,12
EX_000008445,TX_000083901,CARD_00259,2025-06-07T18:38:10,0,test,legitimate,none,34,12
EX_000008446,TX_000088393,CARD_00259,2025-06-16T10:12:56,0,test,legitimate,none,35,12
EX_000008447,TX_000089959,CARD_00259,2025-06-18T23:11:05,0,test,legitimate,none,36,12
EX_000008448,TX_000092437,CARD_00259,2025-06-23T16:21:50,0,test,legitimate,none,37,12
EX_000008449,TX_000093835,CARD_00259,2025-06-26T11:39:32,0,test,legitimate,none,38,12
EX_000008450,TX_000094451,CARD_00259,2025-06-27T14:17:42,0,test,legitimate,none,39,12
EX_000008451,TX_000004473,CARD_00260,2025-01-09T15:31:57,0,train,legitimate,none,1,1
EX_000008452,TX_000014600,CARD_00260,2025-01-28T15:30:09,0,train,legitimate,none,2,2
EX_000008453,TX_000017103,CARD_00260,2025-02-02T12:13:00,0,train,legitimate,none,3,3
EX_000008454,TX_000020427,CARD_00260,2025-02-08T17:18:34,0,train,legitimate,none,4,4
EX_000008455,TX_000026712,CARD_00260,2025-02-20T11:17:06,0,train,legitimate,none,5,5
EX_000008456,TX_000028164,CARD_00260,2025-02-22T21:30:18,0,train,legitimate,none,6,6
EX_000008457,TX_000032002,CARD_00260,2025-03-02T08:57:45,0,train,legitimate,none,7,7
EX_000008458,TX_000037990,CARD_00260,2025-03-13T11:50:55,0,train,legitimate,none,8,8
EX_000008459,TX_000047890,CARD_00260,2025-03-31T21:56:36,0,train,legitimate,none,9,9
EX_000008460,TX_000050799,CARD_00260,2025-04-06T15:46:02,0,train,legitimate,none,10,10
EX_000008461,TX_000056508,CARD_00260,2025-04-17T10:33:46,0,train,legitimate,none,11,11
EX_000008462,TX_000059000,CARD_00260,2025-04-21T22:19:15,0,train,legitimate,none,12,12
EX_000008463,TX_000066212,CARD_00260,2025-05-05T16:05:08,0,train,legitimate,none,13,12
EX_000008464,TX_000068518,CARD_00260,2025-05-09T18:51:30,0,validation,legitimate,none,14,12
EX_000008465,TX_000069156,CARD_00260,2025-05-11T00:00:00,0,validation,legitimate,none,15,12
EX_000008466,TX_000070598,CARD_00260,2025-05-13T18:09:04,0,validation,legitimate,none,16,12
EX_000008467,TX_000071824,CARD_00260,2025-05-15T22:45:27,0,validation,legitimate,none,17,12
EX_000008468,TX_000077820,CARD_00260,2025-05-27T11:19:30,0,validation,legitimate,none,18,12
EX_000008469,TX_000090480,CARD_00260,2025-06-20T00:00:00,0,test,legitimate,none,19,12
EX_000008470,TX_000003394,CARD_00261,2025-01-07T14:48:08,0,train,legitimate,none,1,1
EX_000008471,TX_000003529,CARD_00261,2025-01-07T18:12:07,0,train,legitimate,none,2,2
EX_000008472,TX_000006467,CARD_00261,2025-01-13T13:03:06,0,train,legitimate,none,3,3
EX_000008473,TX_000007711,CARD_00261,2025-01-15T18:23:07,0,train,legitimate,none,4,4
EX_000008474,TX_000014626,CARD_00261,2025-01-28T16:18:14,0,train,legitimate,none,5,5
EX_000008475,TX_000015549,CARD_00261,2025-01-30T13:48:02,0,train,legitimate,none,6,6
EX_000008476,TX_000024396,CARD_00261,2025-02-15T18:20:08,0,train,legitimate,none,7,7
EX_000008477,TX_000030596,CARD_00261,2025-02-27T15:14:31,0,train,legitimate,none,8,8
EX_000008478,TX_000034404,CARD_00261,2025-03-06T15:13:20,0,train,legitimate,none,9,9
EX_000008479,TX_000035961,CARD_00261,2025-03-09T15:21:42,0,train,legitimate,legitimate_trip,10,10
EX_000008480,TX_000036088,CARD_00261,2025-03-09T18:17:44,0,train,legitimate,legitimate_trip,11,11
EX_000008481,TX_000044866,CARD_00261,2025-03-26T11:19:16,0,train,legitimate,none,12,12
EX_000008482,TX_000052502,CARD_00261,2025-04-09T18:47:37,0,train,legitimate,none,13,12
EX_000008483,TX_000056013,CARD_00261,2025-04-16T12:18:42,0,train,legitimate,none,14,12
EX_000008484,TX_000064408,CARD_00261,2025-05-02T09:41:11,0,train,legitimate,none,15,12
EX_000008485,TX_000065583,CARD_00261,2025-05-04T13:55:40,0,train,legitimate,none,16,12
EX_000008486,TX_000072634,CARD_00261,2025-05-17T14:31:57,0,validation,legitimate,none,17,12
EX_000008487,TX_000073725,CARD_00261,2025-05-19T14:51:08,0,validation,legitimate,none,18,12
EX_000008488,TX_000076664,CARD_00261,2025-05-25T08:55:04,0,validation,legitimate,none,19,12
